run_id,timestamp,provider,model,temperature,mode,representation,input_type,sentence_id,artifact_id,variant_id,dimension_id,prompt_id,prompt_hash,input_hash,raw_response,parsed_response,parse_error
run_20260117_164819,2026-01-17T16:48:26.525506,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,2,,__ocr__,professional,professional,1a0e46d7e56e95a5,cc718fcb260c6cfb,"No
",0,
run_20260117_164819,2026-01-17T16:48:26.974147,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,2,,__ocr__,high_risk,high_risk,f87d239bea2bd939,cc718fcb260c6cfb,"No
",0,
run_20260117_164819,2026-01-17T16:48:27.399305,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,2,,__ocr__,confident,confident,b18088e71f9b1477,cc718fcb260c6cfb,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:27.797499,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,2,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,cc718fcb260c6cfb,"No
",0,
run_20260117_164819,2026-01-17T16:48:28.309827,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,2,,__ocr__,,escalation_v1,511e6a35fc9cbd39,cc718fcb260c6cfb,"No
",0,
run_20260117_164819,2026-01-17T16:48:28.669989,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:29.172729,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:29.575296,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,formal,formal,7c6bd4b52f04b5a3,630d0cab233dc791,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:29.996964,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:30.449066,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,persuasive,persuasive,2cfc17c644782412,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:30.924094,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,emotional,emotional,422641cfc10368e8,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:31.375291,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,professional,professional,1a0e46d7e56e95a5,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:31.829466,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,high_risk,high_risk,f87d239bea2bd939,630d0cab233dc791,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:32.168630,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,confident,confident,b18088e71f9b1477,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:32.646253,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,3,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:33.098901,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,3,,__ocr__,,escalation_v1,511e6a35fc9cbd39,630d0cab233dc791,"No
",0,
run_20260117_164819,2026-01-17T16:48:33.417077,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:33.872885,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:34.297733,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,formal,formal,7c6bd4b52f04b5a3,a2b2381569375031,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:34.793335,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,a2b2381569375031,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:35.217846,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,persuasive,persuasive,2cfc17c644782412,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:35.564175,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,emotional,emotional,422641cfc10368e8,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:36.291452,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,professional,professional,1a0e46d7e56e95a5,a2b2381569375031,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:36.782116,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,high_risk,high_risk,f87d239bea2bd939,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:37.471696,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,confident,confident,b18088e71f9b1477,a2b2381569375031,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:38.036137,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,4,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:38.549804,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,4,,__ocr__,,escalation_v1,511e6a35fc9cbd39,a2b2381569375031,"No
",0,
run_20260117_164819,2026-01-17T16:48:38.976623,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:39.468552,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:39.876871,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,formal,formal,7c6bd4b52f04b5a3,0334c2d57cd0c0a9,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:40.390505,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,0334c2d57cd0c0a9,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:40.802666,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,persuasive,persuasive,2cfc17c644782412,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:41.146646,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,emotional,emotional,422641cfc10368e8,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:41.571756,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,professional,professional,1a0e46d7e56e95a5,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:41.890844,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,high_risk,high_risk,f87d239bea2bd939,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:42.310155,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,confident,confident,b18088e71f9b1477,0334c2d57cd0c0a9,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:42.658620,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,5,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:43.054190,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,5,,__ocr__,,escalation_v1,511e6a35fc9cbd39,0334c2d57cd0c0a9,"No
",0,
run_20260117_164819,2026-01-17T16:48:43.668087,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,73e63ab5a774f6a8,"No
",0,
run_20260117_164819,2026-01-17T16:48:45.403064,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,73e63ab5a774f6a8,"No
",0,
run_20260117_164819,2026-01-17T16:48:45.854768,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,formal,formal,7c6bd4b52f04b5a3,73e63ab5a774f6a8,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:46.295505,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,73e63ab5a774f6a8,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:46.733994,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,persuasive,persuasive,2cfc17c644782412,73e63ab5a774f6a8,"No
",0,
run_20260117_164819,2026-01-17T16:48:47.206407,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,emotional,emotional,422641cfc10368e8,73e63ab5a774f6a8,"No
",0,
run_20260117_164819,2026-01-17T16:48:47.628481,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,professional,professional,1a0e46d7e56e95a5,73e63ab5a774f6a8,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:48.072345,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,high_risk,high_risk,f87d239bea2bd939,73e63ab5a774f6a8,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:48.506591,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,confident,confident,b18088e71f9b1477,73e63ab5a774f6a8,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:48.990443,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,6,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,73e63ab5a774f6a8,"No
",0,
run_20260117_164819,2026-01-17T16:48:49.350955,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,6,,__ocr__,,escalation_v1,511e6a35fc9cbd39,73e63ab5a774f6a8,"No
",0,
run_20260117_164819,2026-01-17T16:48:49.882409,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:50.252293,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,7dbc4d8469db5ba6,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:50.651365,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,formal,formal,7c6bd4b52f04b5a3,7dbc4d8469db5ba6,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:50.966764,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:51.450368,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,persuasive,persuasive,2cfc17c644782412,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:52.001781,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,emotional,emotional,422641cfc10368e8,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:52.448019,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,professional,professional,1a0e46d7e56e95a5,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:52.927545,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,high_risk,high_risk,f87d239bea2bd939,7dbc4d8469db5ba6,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:53.323595,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,confident,confident,b18088e71f9b1477,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:53.703452,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,7,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:54.149661,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,7,,__ocr__,,escalation_v1,511e6a35fc9cbd39,7dbc4d8469db5ba6,"No
",0,
run_20260117_164819,2026-01-17T16:48:54.625079,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:55.135793,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:55.598474,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,formal,formal,7c6bd4b52f04b5a3,2ac025983e90c78f,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:55.954377,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:56.316152,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,persuasive,persuasive,2cfc17c644782412,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:56.877863,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,emotional,emotional,422641cfc10368e8,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:57.589718,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,professional,professional,1a0e46d7e56e95a5,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:58.005202,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,high_risk,high_risk,f87d239bea2bd939,2ac025983e90c78f,"Yes
",1,
run_20260117_164819,2026-01-17T16:48:58.413329,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,confident,confident,b18088e71f9b1477,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:58.823404,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,8,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:59.156308,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,8,,__ocr__,,escalation_v1,511e6a35fc9cbd39,2ac025983e90c78f,"No
",0,
run_20260117_164819,2026-01-17T16:48:59.679908,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:00.077101,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:00.562785,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,formal,formal,7c6bd4b52f04b5a3,48c4996a5b95d796,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:01.073929,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,48c4996a5b95d796,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:01.586542,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,persuasive,persuasive,2cfc17c644782412,48c4996a5b95d796,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:01.997580,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,emotional,emotional,422641cfc10368e8,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:02.559255,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,professional,professional,1a0e46d7e56e95a5,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:02.902096,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,high_risk,high_risk,f87d239bea2bd939,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:03.245328,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,confident,confident,b18088e71f9b1477,48c4996a5b95d796,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:03.677803,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,9,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:04.109628,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,9,,__ocr__,,escalation_v1,511e6a35fc9cbd39,48c4996a5b95d796,"No
",0,
run_20260117_164819,2026-01-17T16:49:04.454196,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:04.967410,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:05.497112,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,formal,formal,7c6bd4b52f04b5a3,e379a1cdab06aeb4,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:05.990712,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:06.501205,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,persuasive,persuasive,2cfc17c644782412,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:06.871209,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,emotional,emotional,422641cfc10368e8,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:07.323724,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,professional,professional,1a0e46d7e56e95a5,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:07.717856,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,high_risk,high_risk,f87d239bea2bd939,e379a1cdab06aeb4,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:08.119165,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,confident,confident,b18088e71f9b1477,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:08.466141,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,10,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:08.998518,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,10,,__ocr__,,escalation_v1,511e6a35fc9cbd39,e379a1cdab06aeb4,"No
",0,
run_20260117_164819,2026-01-17T16:49:09.474574,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:09.843738,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,822a566f8c00a33d,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:10.292527,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,formal,formal,7c6bd4b52f04b5a3,822a566f8c00a33d,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:10.818911,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,822a566f8c00a33d,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:11.243754,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,persuasive,persuasive,2cfc17c644782412,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:11.827988,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,emotional,emotional,422641cfc10368e8,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:12.237132,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,professional,professional,1a0e46d7e56e95a5,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:12.646256,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,high_risk,high_risk,f87d239bea2bd939,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:13.157538,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,confident,confident,b18088e71f9b1477,822a566f8c00a33d,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:13.567851,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,11,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:13.942195,google,models/gemini-2.0-flash,0.0,decision,ocr,sentence,11,,__ocr__,,escalation_v1,511e6a35fc9cbd39,822a566f8c00a33d,"No
",0,
run_20260117_164819,2026-01-17T16:49:14.579243,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,af0f4481c0386746,"No
",0,
run_20260117_164819,2026-01-17T16:49:14.971536,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,af0f4481c0386746,"No
",0,
run_20260117_164819,2026-01-17T16:49:15.367324,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,formal,formal,7c6bd4b52f04b5a3,af0f4481c0386746,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:15.789294,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,af0f4481c0386746,"No
",0,
run_20260117_164819,2026-01-17T16:49:16.163186,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,persuasive,persuasive,2cfc17c644782412,af0f4481c0386746,"Yes
",1,
run_20260117_164819,2026-01-17T16:49:16.739276,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,emotional,emotional,422641cfc10368e8,af0f4481c0386746,"No
",0,
run_20260117_164819,2026-01-17T16:49:17.357206,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,professional,professional,1a0e46d7e56e95a5,af0f4481c0386746,"No
",0,
run_20260117_164819,2026-01-17T16:49:17.668969,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,high_risk,high_risk,f87d239bea2bd939,af0f4481c0386746,"No
",0,
run_20260117_164819,2026-01-17T16:49:18.092216,google,models/gemini-2.0-flash,0.0,dimensions,ocr,sentence,12,,__ocr__,confident,confident,b18088e71f9b1477,af0f4481c0386746,"Yes
",1,
