run_id,timestamp,provider,model,temperature,mode,representation,input_type,sentence_id,artifact_id,variant_id,dimension_id,prompt_id,prompt_hash,input_hash,raw_response,parsed_response,parse_error
run_20260116_144444,2026-01-16T14:45:45.451186,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,3,,__ocr__,confident,confident,b18088e71f9b1477,630d0cab233dc791,No,0,
run_20260116_144444,2026-01-16T14:45:47.812256,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,3,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,630d0cab233dc791,No,0,
run_20260116_144444,2026-01-16T14:45:49.571276,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,3,,__ocr__,,escalation_v1,511e6a35fc9cbd39,630d0cab233dc791,No,0,
run_20260116_144444,2026-01-16T14:45:51.609467,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:45:54.498831,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:45:56.626343,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,formal,formal,7c6bd4b52f04b5a3,a2b2381569375031,Yes,1,
run_20260116_144444,2026-01-16T14:45:58.776355,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,a2b2381569375031,Yes,1,
run_20260116_144444,2026-01-16T14:46:00.982050,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,persuasive,persuasive,2cfc17c644782412,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:46:02.973462,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,emotional,emotional,422641cfc10368e8,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:46:04.921169,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,professional,professional,1a0e46d7e56e95a5,a2b2381569375031,Yes,1,
run_20260116_144444,2026-01-16T14:46:06.594112,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,high_risk,high_risk,f87d239bea2bd939,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:46:08.614236,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,confident,confident,b18088e71f9b1477,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:46:10.450203,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,4,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:46:12.178735,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,4,,__ocr__,,escalation_v1,511e6a35fc9cbd39,a2b2381569375031,No,0,
run_20260116_144444,2026-01-16T14:46:14.131973,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:16.592103,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:19.164519,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,formal,formal,7c6bd4b52f04b5a3,0334c2d57cd0c0a9,Yes,1,
run_20260116_144444,2026-01-16T14:46:20.977162,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,0334c2d57cd0c0a9,Yes,1,
run_20260116_144444,2026-01-16T14:46:23.000956,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,persuasive,persuasive,2cfc17c644782412,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:25.092941,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,emotional,emotional,422641cfc10368e8,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:27.005205,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,professional,professional,1a0e46d7e56e95a5,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:28.989028,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,high_risk,high_risk,f87d239bea2bd939,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:30.929051,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,confident,confident,b18088e71f9b1477,0334c2d57cd0c0a9,Yes,1,
run_20260116_144444,2026-01-16T14:46:34.106616,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,5,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:36.385963,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,5,,__ocr__,,escalation_v1,511e6a35fc9cbd39,0334c2d57cd0c0a9,No,0,
run_20260116_144444,2026-01-16T14:46:38.407302,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:46:40.467627,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:46:42.501696,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,formal,formal,7c6bd4b52f04b5a3,73e63ab5a774f6a8,Yes,1,
run_20260116_144444,2026-01-16T14:46:44.756095,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,73e63ab5a774f6a8,Yes,1,
run_20260116_144444,2026-01-16T14:46:46.597002,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,persuasive,persuasive,2cfc17c644782412,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:46:48.747604,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,emotional,emotional,422641cfc10368e8,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:46:51.630061,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,professional,professional,1a0e46d7e56e95a5,73e63ab5a774f6a8,Yes,1,
run_20260116_144444,2026-01-16T14:46:53.493460,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,high_risk,high_risk,f87d239bea2bd939,73e63ab5a774f6a8,Yes,1,
run_20260116_144444,2026-01-16T14:46:55.324300,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,confident,confident,b18088e71f9b1477,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:46:57.100287,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,6,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:46:59.192440,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,6,,__ocr__,,escalation_v1,511e6a35fc9cbd39,73e63ab5a774f6a8,No,0,
run_20260116_144444,2026-01-16T14:47:01.154346,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:03.228692,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:05.285267,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,formal,formal,7c6bd4b52f04b5a3,7dbc4d8469db5ba6,Yes,1,
run_20260116_144444,2026-01-16T14:47:07.370985,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,7dbc4d8469db5ba6,Yes,1,
run_20260116_144444,2026-01-16T14:47:09.378960,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,persuasive,persuasive,2cfc17c644782412,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:11.277232,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,emotional,emotional,422641cfc10368e8,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:13.222608,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,professional,professional,1a0e46d7e56e95a5,7dbc4d8469db5ba6,Yes,1,
run_20260116_144444,2026-01-16T14:47:15.313898,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,high_risk,high_risk,f87d239bea2bd939,7dbc4d8469db5ba6,Yes,1,
run_20260116_144444,2026-01-16T14:47:17.260888,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,confident,confident,b18088e71f9b1477,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:19.069845,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,7,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:21.083461,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,7,,__ocr__,,escalation_v1,511e6a35fc9cbd39,7dbc4d8469db5ba6,No,0,
run_20260116_144444,2026-01-16T14:47:23.208269,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,2ac025983e90c78f,No,0,
run_20260116_144444,2026-01-16T14:47:24.933467,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,2ac025983e90c78f,No,0,
run_20260116_144444,2026-01-16T14:47:26.945655,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,formal,formal,7c6bd4b52f04b5a3,2ac025983e90c78f,Yes,1,
run_20260116_144444,2026-01-16T14:47:28.822808,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,2ac025983e90c78f,Yes,1,
run_20260116_144444,2026-01-16T14:47:30.495558,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,persuasive,persuasive,2cfc17c644782412,2ac025983e90c78f,Yes,1,
run_20260116_144444,2026-01-16T14:47:32.373393,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,emotional,emotional,422641cfc10368e8,2ac025983e90c78f,No,0,
run_20260116_144444,2026-01-16T14:47:34.256370,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,professional,professional,1a0e46d7e56e95a5,2ac025983e90c78f,Yes,1,
run_20260116_144444,2026-01-16T14:47:36.139986,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,high_risk,high_risk,f87d239bea2bd939,2ac025983e90c78f,Yes,1,
run_20260116_144444,2026-01-16T14:47:38.290851,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,confident,confident,b18088e71f9b1477,2ac025983e90c78f,No,0,
run_20260116_144444,2026-01-16T14:47:40.013627,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,8,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,2ac025983e90c78f,No,0,
run_20260116_144444,2026-01-16T14:47:42.099110,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,8,,__ocr__,,escalation_v1,511e6a35fc9cbd39,2ac025983e90c78f,No,0,
run_20260116_144444,2026-01-16T14:47:44.969054,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:47:46.926702,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:47:49.082748,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,formal,formal,7c6bd4b52f04b5a3,48c4996a5b95d796,Yes,1,
run_20260116_144444,2026-01-16T14:47:50.953533,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,48c4996a5b95d796,Yes,1,
run_20260116_144444,2026-01-16T14:47:52.871216,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,persuasive,persuasive,2cfc17c644782412,48c4996a5b95d796,Yes,1,
run_20260116_144444,2026-01-16T14:47:54.872349,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,emotional,emotional,422641cfc10368e8,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:47:56.639093,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,professional,professional,1a0e46d7e56e95a5,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:47:58.863157,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,high_risk,high_risk,f87d239bea2bd939,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:48:01.436542,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,confident,confident,b18088e71f9b1477,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:48:03.192744,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,9,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:48:05.076326,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,9,,__ocr__,,escalation_v1,511e6a35fc9cbd39,48c4996a5b95d796,No,0,
run_20260116_144444,2026-01-16T14:48:06.880896,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:08.903020,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:11.288441,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,formal,formal,7c6bd4b52f04b5a3,e379a1cdab06aeb4,Yes,1,
run_20260116_144444,2026-01-16T14:48:13.172768,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,e379a1cdab06aeb4,Yes,1,
run_20260116_144444,2026-01-16T14:48:14.971942,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,persuasive,persuasive,2cfc17c644782412,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:17.017991,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,emotional,emotional,422641cfc10368e8,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:19.067290,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,professional,professional,1a0e46d7e56e95a5,e379a1cdab06aeb4,Yes,1,
run_20260116_144444,2026-01-16T14:48:20.897132,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,high_risk,high_risk,f87d239bea2bd939,e379a1cdab06aeb4,Yes,1,
run_20260116_144444,2026-01-16T14:48:22.754410,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,confident,confident,b18088e71f9b1477,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:24.802149,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,10,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:26.850194,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,10,,__ocr__,,escalation_v1,511e6a35fc9cbd39,e379a1cdab06aeb4,No,0,
run_20260116_144444,2026-01-16T14:48:29.028336,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:31.253418,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:33.261672,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,formal,formal,7c6bd4b52f04b5a3,822a566f8c00a33d,Yes,1,
run_20260116_144444,2026-01-16T14:48:35.359566,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,822a566f8c00a33d,Yes,1,
run_20260116_144444,2026-01-16T14:48:37.500535,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,persuasive,persuasive,2cfc17c644782412,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:39.755066,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,emotional,emotional,422641cfc10368e8,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:42.212701,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,professional,professional,1a0e46d7e56e95a5,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:44.555480,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,high_risk,high_risk,f87d239bea2bd939,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:46.501903,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,confident,confident,b18088e71f9b1477,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:48.236281,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,11,,__ocr__,form_dependent,form_dependent,5eff354c4f7e586d,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:50.198004,anthropic,claude-sonnet-4-20250514,0.0,decision,ocr,sentence,11,,__ocr__,,escalation_v1,511e6a35fc9cbd39,822a566f8c00a33d,No,0,
run_20260116_144444,2026-01-16T14:48:52.133980,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,urgent,urgent,d0d4dbc75051cf1a,af0f4481c0386746,No,0,
run_20260116_144444,2026-01-16T14:48:54.401929,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,immediate_action,immediate_action,edc568a61b6b5275,af0f4481c0386746,No,0,
run_20260116_144444,2026-01-16T14:48:57.190812,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,formal,formal,7c6bd4b52f04b5a3,af0f4481c0386746,Yes,1,
run_20260116_144444,2026-01-16T14:48:59.200356,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,trustworthy,trustworthy,9254c7de066d9636,af0f4481c0386746,No,0,
run_20260116_144444,2026-01-16T14:49:00.998777,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,persuasive,persuasive,2cfc17c644782412,af0f4481c0386746,Yes,1,
run_20260116_144444,2026-01-16T14:49:02.994304,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,emotional,emotional,422641cfc10368e8,af0f4481c0386746,No,0,
run_20260116_144444,2026-01-16T14:49:04.844806,anthropic,claude-sonnet-4-20250514,0.0,dimensions,ocr,sentence,12,,__ocr__,professional,professional,1a0e46d7e56e95a5,af0f4481c0386746,No,0,
